Entity,Code,Year,Patent applications per million people
Trinidad and Tobago,TTO,1995,18.530401
Trinidad and Tobago,TTO,1996,6.9181385
Trinidad and Tobago,TTO,1997,13.01848
Trinidad and Tobago,TTO,2002,1.501489
Trinidad and Tobago,TTO,2004,2.2298534
Trinidad and Tobago,TTO,2005,0.7725026
Trinidad and Tobago,TTO,2007,1.534698
Trinidad and Tobago,TTO,2008,0.76418304
Trinidad and Tobago,TTO,2012,1.4979097
Trinidad and Tobago,TTO,2014,2.9732194
Trinidad and Tobago,TTO,2015,2.2227705
Trinidad and Tobago,TTO,2016,2.2158291
Trinidad and Tobago,TTO,2018,2.9429228
Trinidad and Tobago,TTO,2019,0.7331459
Trinidad and Tobago,TTO,2020,0.7316761
Trinidad and Tobago,TTO,2021,1.4624609
Tunisia,TUN,1980,4.087073
Tunisia,TUN,1981,4.1430635
Tunisia,TUN,1983,2.6935835
Tunisia,TUN,1984,1.6620398
Tunisia,TUN,1985,1.8893634
Tunisia,TUN,1986,3.6840646
Tunisia,TUN,1987,3.3376179
Tunisia,TUN,1988,2.508013
Tunisia,TUN,1989,3.1895344
Tunisia,TUN,1990,3.2434344
Tunisia,TUN,1991,3.0581663
Tunisia,TUN,1992,2.533829
Tunisia,TUN,1993,4.7415247
Tunisia,TUN,1994,4.324469
Tunisia,TUN,1995,3.3838148
Tunisia,TUN,1996,4.8416085
Tunisia,TUN,1997,4.351855
Tunisia,TUN,1998,3.9825325
Tunisia,TUN,1999,6.9387174
Tunisia,TUN,2000,4.81314
Tunisia,TUN,2001,2.2290497
Tunisia,TUN,2002,4.512855
Tunisia,TUN,2003,3.4751072
Tunisia,TUN,2004,4.524814
Tunisia,TUN,2005,5.4605
Tunisia,TUN,2006,7.442195
Tunisia,TUN,2007,7.2785068
Tunisia,TUN,2008,7.208824
Tunisia,TUN,2009,9.858524
Tunisia,TUN,2010,10.496025
Tunisia,TUN,2011,12.584931
Tunisia,TUN,2012,13.624415
Tunisia,TUN,2013,10.052631
Tunisia,TUN,2014,12.595031
Tunisia,TUN,2015,15.786339
Tunisia,TUN,2016,20.383957
Tunisia,TUN,2017,14.763317
Tunisia,TUN,2018,15.298949
Turkey,TUR,1980,2.950969
Turkey,TUR,1981,3.3893776
Turkey,TUR,1982,2.6626039
Turkey,TUR,1984,3.0862908
Turkey,TUR,1985,2.604212
Turkey,TUR,1986,3.3605154
Turkey,TUR,1987,2.6114764
Turkey,TUR,1988,2.838083
Turkey,TUR,1989,2.9467015
Turkey,TUR,1990,2.4635983
Turkey,TUR,1991,2.596041
Turkey,TUR,1992,3.259176
Turkey,TUR,1993,2.864447
Turkey,TUR,1994,2.5152483
Turkey,TUR,1995,2.7857661
Turkey,TUR,1996,3.0507915
Turkey,TUR,1997,3.2297602
Turkey,TUR,1998,3.2478545
Turkey,TUR,1999,4.27298
Turkey,TUR,2000,4.2337933
Turkey,TUR,2001,5.087167
Turkey,TUR,2002,6.1746078
Turkey,TUR,2003,7.2090154
Turkey,TUR,2004,9.942761
Turkey,TUR,2005,13.3853445
Turkey,TUR,2006,15.304371
Turkey,TUR,2007,25.79887
Turkey,TUR,2008,31.258938
Turkey,TUR,2009,35.466797
Turkey,TUR,2010,43.476982
Turkey,TUR,2011,52.341824
Turkey,TUR,2012,58.981724
Turkey,TUR,2013,57.67744
Turkey,TUR,2014,61.75024
Turkey,TUR,2015,68.42373
Turkey,TUR,2016,78.58426
Turkey,TUR,2017,101.789635
Turkey,TUR,2018,87.90377
Turkey,TUR,2019,95.314285
Turkey,TUR,2020,94.981476
Turkey,TUR,2021,97.852196
Turkmenistan,TKM,1996,15.479081
Turkmenistan,TKM,1997,11.990602
Turkmenistan,TKM,1998,9.295983
Turkmenistan,TKM,1999,9.794821
Uganda,UGA,2003,0.18973802
Uganda,UGA,2004,0.44191545
Uganda,UGA,2005,0.10728352
Uganda,UGA,2006,0.382024
Uganda,UGA,2007,0.20233747
Uganda,UGA,2013,0.28298917
Uganda,UGA,2014,0.13737947
Uganda,UGA,2015,0.23979892
Uganda,UGA,2016,0.41238016
Uganda,UGA,2017,0.62224054
Uganda,UGA,2018,0.14434934
Uganda,UGA,2019,0.32558414
Uganda,UGA,2020,0.2924164
Uganda,UGA,2021,0.3049383
Ukraine,UKR,1992,5.905549
Ukraine,UKR,1993,165.94038
Ukraine,UKR,1994,102.83048
Ukraine,UKR,1995,92.98267
Ukraine,UKR,1996,70.97943
Ukraine,UKR,1997,92.3073
Ukraine,UKR,1998,105.57817
Ukraine,UKR,1999,108.07091
Ukraine,UKR,2000,113.40554
Ukraine,UKR,2001,146.78195
Ukraine,UKR,2002,32.890087
Ukraine,UKR,2003,33.84033
Ukraine,UKR,2004,85.24473
Ukraine,UKR,2005,74.350296
Ukraine,UKR,2006,73.47919
Ukraine,UKR,2007,73.09383
Ukraine,UKR,2008,60.338528
Ukraine,UKR,2009,52.205173
Ukraine,UKR,2010,55.0198
Ukraine,UKR,2011,57.20412
Ukraine,UKR,2012,53.906017
Ukraine,UKR,2013,61.916325
Ukraine,UKR,2014,53.445133
Ukraine,UKR,2015,49.60151
Ukraine,UKR,2016,48.95123
Ukraine,UKR,2017,50.246456
Ukraine,UKR,2018,46.60586
Ukraine,UKR,2019,46.644096
Ukraine,UKR,2020,30.461046
Ukraine,UKR,2021,29.391422
United Arab Emirates,ARE,2010,3.639096
United Arab Emirates,ARE,2011,4.6449184
United Arab Emirates,ARE,2012,3.111704
United Arab Emirates,ARE,2013,2.7297432
United Arab Emirates,ARE,2014,3.598265
United Arab Emirates,ARE,2015,4.115112
United Arab Emirates,ARE,2016,6.379339
United Arab Emirates,ARE,2017,6.8305826
United Arab Emirates,ARE,2018,6.098408
United Arab Emirates,ARE,2019,5.822703
United Arab Emirates,ARE,2020,4.148478
United Arab Emirates,ARE,2021,7.206152
United Kingdom,GBR,1980,348.2602
United Kingdom,GBR,1981,369.36954
United Kingdom,GBR,1982,364.5653
United Kingdom,GBR,1983,353.1332
United Kingdom,GBR,1984,338.39594
United Kingdom,GBR,1985,347.8675
United Kingdom,GBR,1986,353.55515
United Kingdom,GBR,1987,351.13168
United Kingdom,GBR,1988,360.73428
United Kingdom,GBR,1989,345.71017
United Kingdom,GBR,1990,337.3068
United Kingdom,GBR,1991,334.87216
United Kingdom,GBR,1992,327.3336
United Kingdom,GBR,1993,324.4534
United Kingdom,GBR,1994,317.70093
United Kingdom,GBR,1995,321.10153
United Kingdom,GBR,1996,312.6174
United Kingdom,GBR,1997,307.59494
United Kingdom,GBR,1998,333.91956
United Kingdom,GBR,1999,363.53278
United Kingdom,GBR,2000,374.41092
United Kingdom,GBR,2001,362.3667
United Kingdom,GBR,2002,347.37802
United Kingdom,GBR,2003,342.44476
United Kingdom,GBR,2004,319.69778
United Kingdom,GBR,2005,295.24246
United Kingdom,GBR,2006,287.3445
United Kingdom,GBR,2007,283.33826
United Kingdom,GBR,2008,267.3322
United Kingdom,GBR,2009,256.67883
United Kingdom,GBR,2010,246.78822
United Kingdom,GBR,2011,242.54329
United Kingdom,GBR,2012,241.24562
United Kingdom,GBR,2013,233.43051
United Kingdom,GBR,2014,235.1594
United Kingdom,GBR,2015,228.41383
United Kingdom,GBR,2016,211.50182
United Kingdom,GBR,2017,201.63417
United Kingdom,GBR,2018,194.07443
United Kingdom,GBR,2019,181.01184
United Kingdom,GBR,2020,179.64162
United Kingdom,GBR,2021,173.05626
United States,USA,1980,273.2886
United States,USA,1981,271.95316
United States,USA,1982,273.30963
United States,USA,1983,254.0335
United States,USA,1984,262.23257
United States,USA,1985,267.61908
United States,USA,1986,271.4954
United States,USA,1987,281.95667
United States,USA,1988,307.535
United States,USA,1989,333.72635
United States,USA,1990,363.1196
United States,USA,1991,347.67432
United States,USA,1992,360.3117
United States,USA,1993,384.5621
United States,USA,1994,407.5348
United States,USA,1995,465.536
United States,USA,1996,396.78687
United States,USA,1997,437.23065
United States,USA,1998,488.42142
United States,USA,1999,534.8731
United States,USA,2000,584.0431
United States,USA,2001,622.9205
United States,USA,2002,640.57324
United States,USA,2003,651.2783
United States,USA,2004,647.31067
United States,USA,2005,703.4021
United States,USA,2006,743.294
United States,USA,2007,801.20184
United States,USA,2008,761.56726
United States,USA,2009,733.158
United States,USA,2010,782.1397
United States,USA,2011,794.4793
United States,USA,2012,855.0702
United States,USA,2013,908.7689
United States,USA,2014,892.9969
United States,USA,2015,895.9647
United States,USA,2016,910.51013
United States,USA,2017,899.866
United States,USA,2018,867.79095
United States,USA,2019,863.3869
United States,USA,2020,813.04016
United States,USA,2021,789.6543
Upper-middle-income countries,OWID_UMC,1997,16.150478
Upper-middle-income countries,OWID_UMC,1998,17.093231
Upper-middle-income countries,OWID_UMC,1999,19.519287
Upper-middle-income countries,OWID_UMC,2000,25.36974
Upper-middle-income countries,OWID_UMC,2001,28.017332
Upper-middle-income countries,OWID_UMC,2002,31.543886
Upper-middle-income countries,OWID_UMC,2003,39.33551
Upper-middle-income countries,OWID_UMC,2004,42.74756
Upper-middle-income countries,OWID_UMC,2005,54.713913
Upper-middle-income countries,OWID_UMC,2006,68.342255
Upper-middle-income countries,OWID_UMC,2007,82.39904
Upper-middle-income countries,OWID_UMC,2008,100.26278
Upper-middle-income countries,OWID_UMC,2009,111.31931
Upper-middle-income countries,OWID_UMC,2010,132.46667
Upper-middle-income countries,OWID_UMC,2011,178.09015
Upper-middle-income countries,OWID_UMC,2012,223.26663
Upper-middle-income countries,OWID_UMC,2013,285.63995
Upper-middle-income countries,OWID_UMC,2014,317.03107
Upper-middle-income countries,OWID_UMC,2015,378.77112
Upper-middle-income countries,OWID_UMC,2016,462.80093
Upper-middle-income countries,OWID_UMC,2017,473.31708
Upper-middle-income countries,OWID_UMC,2018,523.73645
Upper-middle-income countries,OWID_UMC,2019,465.63773
Upper-middle-income countries,OWID_UMC,2020,499.55618
Uruguay,URY,1980,23.713114
Uruguay,URY,1981,23.96021
Uruguay,URY,1982,16.467865
Uruguay,URY,1983,13.383396
Uruguay,URY,1984,14.321456
Uruguay,URY,1985,20.881414
Uruguay,URY,1986,12.859213
Uruguay,URY,1987,11.147922
Uruguay,URY,1988,9.126583
Uruguay,URY,1989,7.452398
Uruguay,URY,1991,10.88922
Uruguay,URY,1992,12.421561
Uruguay,URY,1993,9.187842
Uruguay,URY,1994,5.6731615
Uruguay,URY,1995,10.973713
Uruguay,URY,1996,7.797091
Uruguay,URY,1997,9.927575
Uruguay,URY,1998,8.335186
Uruguay,URY,1999,8.2974415
Uruguay,URY,2000,13.471288
Uruguay,URY,2001,15.8814945
Uruguay,URY,2002,9.149502
Uruguay,URY,2003,13.714553
Uruguay,URY,2004,11.269671
Uruguay,URY,2005,7.3042216
Uruguay,URY,2006,9.423907
Uruguay,URY,2007,10.621661
Uruguay,URY,2008,9.993407
Uruguay,URY,2009,9.063195
Uruguay,URY,2010,6.930675
Uruguay,URY,2011,6.011738
Uruguay,URY,2012,6.5959086
Uruguay,URY,2014,11.023932
Uruguay,URY,2015,7.719676
Uruguay,URY,2017,6.7877884
Uzbekistan,UZB,1993,97.1441
Uzbekistan,UZB,1994,47.232616
Uzbekistan,UZB,1995,45.336357
Uzbekistan,UZB,1996,39.14015
Uzbekistan,UZB,1997,34.30285
Uzbekistan,UZB,1998,29.873714
Uzbekistan,UZB,1999,31.33681
Uzbekistan,UZB,2000,30.459448
Uzbekistan,UZB,2001,32.00442
Uzbekistan,UZB,2002,28.149628
Uzbekistan,UZB,2003,36.209816
Uzbekistan,UZB,2004,10.48816
Uzbekistan,UZB,2005,10.016324
Uzbekistan,UZB,2006,12.097812
Uzbekistan,UZB,2007,11.966313
Uzbekistan,UZB,2008,9.529083
Uzbekistan,UZB,2009,8.518458
Uzbekistan,UZB,2010,13.0348215
Uzbekistan,UZB,2011,9.783787
Uzbekistan,UZB,2012,8.782751
Uzbekistan,UZB,2013,10.05919
Uzbekistan,UZB,2014,11.41515
Uzbekistan,UZB,2015,9.366053
Uzbekistan,UZB,2016,11.283519
Uzbekistan,UZB,2017,11.219648
Uzbekistan,UZB,2018,14.518052
Uzbekistan,UZB,2019,11.345469
Uzbekistan,UZB,2020,10.599537
Uzbekistan,UZB,2021,12.060614
Venezuela,VEN,1980,15.467074
Venezuela,VEN,1981,11.219269
Venezuela,VEN,1982,10.79279
Venezuela,VEN,1983,37.736523
Venezuela,VEN,1984,51.443836
Venezuela,VEN,1985,13.000078
Venezuela,VEN,1986,15.733502
Venezuela,VEN,1987,16.961164
Venezuela,VEN,1989,9.457891
Venezuela,VEN,1990,13.214297
Venezuela,VEN,1991,11.475065
Venezuela,VEN,1992,9.720442
Venezuela,VEN,1993,8.75108
Venezuela,VEN,1994,10.310613
Venezuela,VEN,1996,8.031025
Venezuela,VEN,1997,8.68938
Venezuela,VEN,2000,2.2832253
Venezuela,VEN,2002,2.6340961
Venezuela,VEN,2003,3.2827783
Venezuela,VEN,2004,3.1889646
Venezuela,VEN,2005,4.5173182
Venezuela,VEN,2006,3.7098684
Venezuela,VEN,2007,2.2785335
Venezuela,VEN,2008,1.8179423
Venezuela,VEN,2009,2.1098309
Venezuela,VEN,2010,2.4294505
Venezuela,VEN,2011,2.0900996
Venezuela,VEN,2012,2.1993768
Venezuela,VEN,2013,2.4739072
Venezuela,VEN,2014,1.8179367
Venezuela,VEN,2015,1.5372553
Venezuela,VEN,2016,1.1376297
Venezuela,VEN,2017,3.140814
Vietnam,VNM,1984,0.9011184
Vietnam,VNM,1986,0.115995735
Vietnam,VNM,1988,0.31825227
Vietnam,VNM,1989,0.717099
Vietnam,VNM,1990,0.8854346
Vietnam,VNM,1991,0.5531323
Vietnam,VNM,1992,0.49809307
Vietnam,VNM,1993,0.4598601
Vietnam,VNM,1994,0.31049594
Vietnam,VNM,1995,0.31922302
Vietnam,VNM,1996,0.5057654
Vietnam,VNM,1997,0.4041662
Vietnam,VNM,1998,0.3320068
Vietnam,VNM,1999,0.45879105
Vietnam,VNM,2000,0.44067702
Vietnam,VNM,2001,0.66692865
Vietnam,VNM,2002,0.8759433
Vietnam,VNM,2003,0.9803456
Vietnam,VNM,2004,1.2820677
Vietnam,VNM,2005,2.219802
Vietnam,VNM,2006,2.3853598
Vietnam,VNM,2007,2.6185718
Vietnam,VNM,2008,2.3950467
Vietnam,VNM,2009,2.9840384
Vietnam,VNM,2010,3.4989362
Vietnam,VNM,2011,3.3910446
Vietnam,VNM,2012,4.2676625
Vietnam,VNM,2013,4.8910766
Vietnam,VNM,2014,5.3119793
Vietnam,VNM,2015,6.2699804
Vietnam,VNM,2016,5.9574394
Vietnam,VNM,2017,6.2199917
Vietnam,VNM,2018,6.7125726
Vietnam,VNM,2019,7.409406
Vietnam,VNM,2020,10.409955
Vietnam,VNM,2021,10.77474
World,OWID_WRL,1985,134.22691
World,OWID_WRL,1986,136.703
World,OWID_WRL,1987,141.71388
World,OWID_WRL,1988,139.7062
World,OWID_WRL,1989,135.45445
World,OWID_WRL,1990,129.77316
World,OWID_WRL,1991,111.5339
World,OWID_WRL,1992,116.06456
World,OWID_WRL,1993,116.66232
World,OWID_WRL,1994,112.72634
World,OWID_WRL,1995,122.531044
World,OWID_WRL,1996,121.543335
World,OWID_WRL,1997,124.75318
World,OWID_WRL,1998,126.19202
World,OWID_WRL,1999,130.19864
World,OWID_WRL,2000,141.96954
World,OWID_WRL,2001,143.53624
World,OWID_WRL,2002,140.48074
World,OWID_WRL,2003,144.28018
World,OWID_WRL,2004,148.87329
World,OWID_WRL,2005,157.97218
World,OWID_WRL,2006,161.442
World,OWID_WRL,2007,166.80284
World,OWID_WRL,2008,170.14825
World,OWID_WRL,2009,165.74643
World,OWID_WRL,2010,176.66803
World,OWID_WRL,2011,192.63113
World,OWID_WRL,2012,211.74794
World,OWID_WRL,2013,235.16727
World,OWID_WRL,2014,244.6537
World,OWID_WRL,2015,265.06122
World,OWID_WRL,2016,294.21375
World,OWID_WRL,2017,295.6718
World,OWID_WRL,2018,310.02048
World,OWID_WRL,2019,287.8886
World,OWID_WRL,2020,294.28058
World,OWID_WRL,2021,301.14203
Yemen,YEM,1998,0.3794858
Yemen,YEM,1999,0.4729519
Yemen,YEM,2000,0.35670352
Yemen,YEM,2001,0.29664573
Yemen,YEM,2002,0.43196365
Yemen,YEM,2003,0.745699
Yemen,YEM,2004,0.45258766
Yemen,YEM,2005,0.8775746
Yemen,YEM,2006,0.5946545
Yemen,YEM,2007,0.4523383
Yemen,YEM,2010,0.74754095
Yemen,YEM,2011,0.25378045
Yemen,YEM,2012,1.2661057
Yemen,YEM,2013,1.4669284
Yemen,YEM,2014,0.9594291
Yemen,YEM,2015,0.16046533
Yemen,YEM,2016,0.4983025
Yemen,YEM,2017,0.45329654
Yemen,YEM,2019,1.7088463
Yemen,YEM,2020,1.6604463
Yemen,YEM,2021,0.53849965
Zambia,ZMB,1980,0.34465924
Zambia,ZMB,1981,0.16713215
Zambia,ZMB,1982,0.161848
Zambia,ZMB,1983,0.15671432
Zambia,ZMB,1988,0.94704145
Zambia,ZMB,1989,0.39529774
Zambia,ZMB,1990,0.8990301
Zambia,ZMB,1991,0.12528738
Zambia,ZMB,1992,0.85609317
Zambia,ZMB,1993,0.47767347
Zambia,ZMB,1995,0.45528203
Zambia,ZMB,1996,0.6663666
Zambia,ZMB,1999,0.51334673
Zambia,ZMB,2001,0.5811034
Zambia,ZMB,2002,0.2817444
Zambia,ZMB,2003,0.27313462
Zambia,ZMB,2004,0.08819744
Zambia,ZMB,2005,0.42666414
Zambia,ZMB,2006,0.32977307
Zambia,ZMB,2007,1.5121267
Zambia,ZMB,2008,1.9967247
Zambia,ZMB,2009,0.6671416
Zambia,ZMB,2010,0.35802272
Zambia,ZMB,2011,0.20778795
Zambia,ZMB,2012,0.46936932
Zambia,ZMB,2013,0.8442108
Zambia,ZMB,2014,0.88076264
Zambia,ZMB,2015,1.2195799
Zambia,ZMB,2016,0.8868171
Zambia,ZMB,2017,0.6880213
Zambia,ZMB,2018,0.61200976
Zambia,ZMB,2019,0.108027294
Zambia,ZMB,2020,0.8919486
Zambia,ZMB,2021,0.6631433
Zimbabwe,ZWE,1980,5.538748
Zimbabwe,ZWE,1981,4.667516
Zimbabwe,ZWE,1982,5.258773
Zimbabwe,ZWE,1983,4.9392447
Zimbabwe,ZWE,1984,4.051725
Zimbabwe,ZWE,1985,4.374447
Zimbabwe,ZWE,1986,5.232351
Zimbabwe,ZWE,1987,4.4158936
Zimbabwe,ZWE,1988,3.9653165
Zimbabwe,ZWE,1989,3.9534514
Zimbabwe,ZWE,1990,4.3404145
Zimbabwe,ZWE,1991,5.7665606
Zimbabwe,ZWE,1992,3.9242435
Zimbabwe,ZWE,1993,4.051458
Zimbabwe,ZWE,1995,5.011573
Zimbabwe,ZWE,1996,2.5093293
Zimbabwe,ZWE,2015,0.62504286
Zimbabwe,ZWE,2016,0.5479342
