DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Romania,2019,9663.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Romania,2020,8986.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Romania,2021,11157.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Romania,2022,10743.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Romania,2023,12576.6,p,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,1995,3994.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,1996,3036.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,1997,3633.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,1998,2839.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,1999,3259.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2000,4454.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2001,1955.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2002,1619.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2003,1466.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2004,1644.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2005,1403.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2006,1654.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2007,1806.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2008,2359.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2009,2023.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2010,2008.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2011,2340.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2012,2119.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2013,2392.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2014,2264.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2015,2086.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2016,2177.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2017,2065.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2018,2327.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2019,2292.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2020,2477.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2021,2883.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2022,3389.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Serbia,2023,2847.7,p,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,1993,4869.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,1994,5160.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,1995,5422.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,1996,5379.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,1997,5365.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,1998,5128.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,1999,5017.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2000,5090.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2001,4849.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2002,4978.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2003,5067.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2004,5205.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2005,3659.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2006,4178.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2007,5152.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2008,4443.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2009,3566.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2010,5070.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2011,5792.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2012,5359.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2013,5412.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2014,5452.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2015,5894.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2016,5925.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2017,6256.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2018,5976.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2019,6136.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2020,5745.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2021,6004.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2022,5739.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Sweden,2023,5372.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,1995,626.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,1996,610.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,1997,669.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,1998,686.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,1999,620.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2000,652.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2001,626.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2002,714.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2003,576.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2004,660.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2005,700.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2006,654.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2007,710.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2008,663.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2009,631.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2010,655.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2011,750.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2012,656.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2013,659.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2014,678.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2015,759.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2016,740.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2017,721.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2018,905.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2019,852.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2020,886.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2021,786.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2022,973.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovenia,2023,971.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,1995,330.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,1996,369.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,1997,377.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,1998,409.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,1999,296.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,2000,354.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,2001,473.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,2002,502.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,2003,499.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,2004,521.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,2005,577.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,2006,771.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,2007,1202.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,2008,1559.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,2009,1223.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,2010,1029.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,2011,1284.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,2012,1323.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,2013,1548.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,2014,2002.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro","Agriculture, forestry and fishing","Value added, gross",Slovakia,2015,1644.5,,
